Date	iv9m
20.07.2005	6.9
21.07.2005	6.5
22.07.2005	6.9
25.07.2005	6.9
26.07.2005	6.9
27.07.2005	6.9
28.07.2005	6.9
29.07.2005	6.9
01.08.2005	6.5
02.08.2005	6.5
03.08.2005	6.5
04.08.2005	6.5
05.08.2005	6.5
08.08.2005	6.5
09.08.2005	6.5
10.08.2005	6.5
11.08.2005	6.5
12.08.2005	6.5
15.08.2005	6.5
16.08.2005	6.9
17.08.2005	6.9
18.08.2005	6.375
19.08.2005	6.375
22.08.2005	6.9
23.08.2005	6.375
24.08.2005	6.9
25.08.2005	6.9
26.08.2005	6.9
30.08.2005	6.375
31.08.2005	6.945
01.09.2005	6.9
02.09.2005	6.9
05.09.2005	6.9
06.09.2005	7.115
07.09.2005	7.145
08.09.2005	6.9
09.09.2005	7.145
12.09.2005	7.145
13.09.2005	7.145
14.09.2005	7.145
15.09.2005	6.9
16.09.2005	6.9
19.09.2005	6.9
20.09.2005	7.145
21.09.2005	7.145
22.09.2005	7.145
23.09.2005	7.145
26.09.2005	7.145
27.09.2005	6.52
28.09.2005	6.52
29.09.2005	6.9
30.09.2005	6.9
03.10.2005	6.9
04.10.2005	6.9
05.10.2005	6.65
06.10.2005	6.65
07.10.2005	6.65
10.10.2005	6.65
11.10.2005	6.65
12.10.2005	6.8
13.10.2005	6.97
14.10.2005	7
17.10.2005	7
18.10.2005	7
19.10.2005	7
20.10.2005	7
21.10.2005	7
24.10.2005	7
25.10.2005	7
26.10.2005	7
27.10.2005	6.75
28.10.2005	6.75
31.10.2005	6.75
01.11.2005	6.75
02.11.2005	6.75
03.11.2005	6.75
07.11.2005	6.3
08.11.2005	6.75
09.11.2005	6.75
10.11.2005	6.75
11.11.2005	6.8
14.11.2005	6.8
15.11.2005	6.8
17.11.2005	6.8
18.11.2005	6.8
21.11.2005	6.6
22.11.2005	6.8
23.11.2005	6.8
24.11.2005	6.8
28.11.2005	6.6
29.11.2005	6.8
30.11.2005	6.8
01.12.2005	6.5
02.12.2005	6.8
05.12.2005	6.45
06.12.2005	6.45
08.12.2005	6.4
09.12.2005	6.4
12.12.2005	6.4
13.12.2005	6.45
14.12.2005	6.475
15.12.2005	6.475
16.12.2005	6.45
19.12.2005	6.65
23.12.2005	6.65
28.12.2005	6.65
29.12.2005	6.35
10.01.2006	6.35
11.01.2006	6.35
12.01.2006	7
13.01.2006	6.45
16.01.2006	6.5
17.01.2006	6.45
18.01.2006	6.45
19.01.2006	6.45
20.01.2006	6.45
23.01.2006	6.45
24.01.2006	6.45
25.01.2006	6.45
26.01.2006	6.45
27.01.2006	6.45
30.01.2006	6.55
31.01.2006	6.55
01.02.2006	6.45
02.02.2006	6.45
03.02.2006	6.625
07.02.2006	6.45
08.02.2006	6.45
09.02.2006	6.55
10.02.2006	6.45
14.02.2006	6.45
15.02.2006	6.45
16.02.2006	6.45
17.02.2006	6.65
20.02.2006	6.6
21.02.2006	6.6
22.02.2006	6.45
27.02.2006	6.6
28.02.2006	6.45
01.03.2006	6.45
02.03.2006	6.45
03.03.2006	6.45
06.03.2006	6.45
07.03.2006	6.45
09.03.2006	6.45
10.03.2006	6.45
13.03.2006	6.45
14.03.2006	6.7
15.03.2006	6.7
16.03.2006	6.8
17.03.2006	6.65
20.03.2006	6.45
21.03.2006	6.6
22.03.2006	6.7
23.03.2006	6.7
24.03.2006	6.7
27.03.2006	6.45
28.03.2006	6.7
29.03.2006	6.45
30.03.2006	6.7
31.03.2006	6.7
03.04.2006	6.7
04.04.2006	6.7
05.04.2006	6.7
07.04.2006	6.7
10.04.2006	6.7
11.04.2006	6.7
12.04.2006	7
14.04.2006	6.7
17.04.2006	6.7
18.04.2006	6.7
19.04.2006	6.75
20.04.2006	6.75
21.04.2006	6.75
24.04.2006	6.75
25.04.2006	6.8
26.04.2006	6.8
27.04.2006	6.8
28.04.2006	6.8
02.05.2006	6.8
03.05.2006	6.85
04.05.2006	6.85
05.05.2006	6.85
10.05.2006	6.85
11.05.2006	7.25
12.05.2006	7.25
15.05.2006	7.35
16.05.2006	7.55
17.05.2006	7.25
18.05.2006	7.3
19.05.2006	7.25
22.05.2006	7.25
23.05.2006	7.1
24.05.2006	7.1
25.05.2006	7.25
26.05.2006	7.2
29.05.2006	7.2
30.05.2006	7.2
31.05.2006	6.85
01.06.2006	6.85
02.06.2006	7.4
05.06.2006	7.4
06.06.2006	7.4
07.06.2006	7.05
08.06.2006	7.08
09.06.2006	7.15
13.06.2006	7.25
14.06.2006	7.25
15.06.2006	7.25
16.06.2006	7.05
19.06.2006	7.08
20.06.2006	7.08
21.06.2006	7.08
22.06.2006	7.03
23.06.2006	7.03
26.06.2006	7.1
27.06.2006	7.1
28.06.2006	7.1
29.06.2006	7.05
30.06.2006	7.05
03.07.2006	7.05
04.07.2006	7.05
05.07.2006	7.05
06.07.2006	7.375
07.07.2006	7.05
10.07.2006	7.05
11.07.2006	7.05
12.07.2006	7.05
13.07.2006	7.375
14.07.2006	7.375
17.07.2006	7.375
18.07.2006	7.375
19.07.2006	7.2
20.07.2006	7.375
21.07.2006	7.2
24.07.2006	7.15
25.07.2006	7.15
26.07.2006	7.15
27.07.2006	7.15
28.07.2006	7.25
31.07.2006	7.15
01.08.2006	7.15
02.08.2006	7.25
03.08.2006	7.25
04.08.2006	7.15
07.08.2006	7.15
08.08.2006	7.15
09.08.2006	7.15
10.08.2006	7.15
11.08.2006	7.15
14.08.2006	7.15
15.08.2006	7.25
16.08.2006	7.15
17.08.2006	7.15
21.08.2006	6.9
22.08.2006	6.9
23.08.2006	6.8
24.08.2006	6.9
25.08.2006	6.9
28.08.2006	6.8
29.08.2006	6.9
30.08.2006	6.9
31.08.2006	6.9
01.09.2006	6.75
04.09.2006	6.75
05.09.2006	6.9
06.09.2006	6.9
07.09.2006	6.625
08.09.2006	6.625
11.09.2006	6.625
12.09.2006	6.45
13.09.2006	6.45
14.09.2006	6.45
15.09.2006	6.45
18.09.2006	6.45
19.09.2006	6.45
20.09.2006	6.4
21.09.2006	6.4
22.09.2006	6.58
25.09.2006	6.58
26.09.2006	6.4
27.09.2006	6.4
28.09.2006	6.4
29.09.2006	6.4
02.10.2006	6.4
03.10.2006	6.58
04.10.2006	6.58
05.10.2006	6.35
06.10.2006	6.35
10.10.2006	6.25
11.10.2006	6.08
12.10.2006	6.08
13.10.2006	6.08
16.10.2006	6.08
17.10.2006	6.08
18.10.2006	6.04
19.10.2006	6.08
20.10.2006	6.08
23.10.2006	5.93
24.10.2006	5.93
25.10.2006	5.9
26.10.2006	5.9
27.10.2006	5.9
30.10.2006	5.9
01.11.2006	6
02.11.2006	5.9
03.11.2006	5.9
06.11.2006	5.75
07.11.2006	5.9
08.11.2006	5.9
09.11.2006	5.9
10.11.2006	5.9
13.11.2006	5.9
14.11.2006	5.9
15.11.2006	5.9
16.11.2006	5.9
17.11.2006	5.9
20.11.2006	5.8
21.11.2006	6.1
22.11.2006	5.8
23.11.2006	6.1
24.11.2006	6.05
27.11.2006	5.925
28.11.2006	6.05
29.11.2006	6.05
30.11.2006	6.05
01.12.2006	6.05
04.12.2006	6.025
05.12.2006	6.025
06.12.2006	6.025
07.12.2006	6.025
08.12.2006	5.2
11.12.2006	5.7
12.12.2006	6.025
13.12.2006	6.025
14.12.2006	6.025
15.12.2006	6.025
18.12.2006	6.025
19.12.2006	6.025
20.12.2006	6.1
21.12.2006	6.1
22.12.2006	5.95
25.12.2006	6.1
26.12.2006	6.1
27.12.2006	5.95
28.12.2006	6.025
29.12.2006	6.025
04.01.2007	6.025
05.01.2007	6.025
10.01.2007	6.025
11.01.2007	6.025
12.01.2007	6.4
15.01.2007	6.25
16.01.2007	6.3
17.01.2007	6.225
18.01.2007	6.3
19.01.2007	6.3
22.01.2007	6.3
23.01.2007	6.2
24.01.2007	6.2
25.01.2007	6.25
26.01.2007	6.075
29.01.2007	6.25
30.01.2007	6.25
31.01.2007	6.25
01.02.2007	6.25
02.02.2007	6.25
05.02.2007	5.55
06.02.2007	6.25
07.02.2007	6.05
08.02.2007	6.25
09.02.2007	6.25
12.02.2007	6.025
13.02.2007	6.25
14.02.2007	6.25
15.02.2007	6.25
16.02.2007	6.25
19.02.2007	6.25
20.02.2007	6.25
21.02.2007	6.25
22.02.2007	6.25
26.02.2007	6.05
27.02.2007	6.25
28.02.2007	5.825
01.03.2007	6.25
02.03.2007	6.25
05.03.2007	6.25
06.03.2007	6.25
07.03.2007	6.25
09.03.2007	6.25
12.03.2007	6.25
13.03.2007	5.325
14.03.2007	5.25
15.03.2007	5.25
16.03.2007	5.25
19.03.2007	5.25
20.03.2007	5.25
21.03.2007	5.25
22.03.2007	5.25
23.03.2007	5.25
26.03.2007	5.575
27.03.2007	5.575
28.03.2007	5.575
29.03.2007	5.575
30.03.2007	5.95
02.04.2007	5.0125
03.04.2007	5.0125
04.04.2007	5.0125
05.04.2007	5
06.04.2007	5
09.04.2007	5
10.04.2007	5
11.04.2007	5.2
12.04.2007	5
13.04.2007	5
16.04.2007	4.95
17.04.2007	4.95
18.04.2007	4.95
19.04.2007	4.95
20.04.2007	4.95
23.04.2007	4.95
24.04.2007	4.95
25.04.2007	4.95
26.04.2007	4.95
27.04.2007	4.95
02.05.2007	4.95
03.05.2007	4.825
04.05.2007	4.95
07.05.2007	4.95
08.05.2007	4.95
10.05.2007	4.95
11.05.2007	4.95
14.05.2007	4.95
15.05.2007	4.725
16.05.2007	4.95
17.05.2007	4.65
18.05.2007	4.5
21.05.2007	4.5
22.05.2007	4.5
23.05.2007	4.5
24.05.2007	4.45
25.05.2007	4.75
28.05.2007	4.8
29.05.2007	4.8
30.05.2007	4.625
31.05.2007	4.625
01.06.2007	4.8
04.06.2007	4.725
05.06.2007	4.75
06.06.2007	4.75
07.06.2007	4.75
08.06.2007	4.9
13.06.2007	4.775
14.06.2007	4.775
15.06.2007	4.775
18.06.2007	4.775
19.06.2007	4.6625
20.06.2007	4.675
21.06.2007	4.675
22.06.2007	4.675
25.06.2007	4.8
26.06.2007	4.8
27.06.2007	4.8
28.06.2007	4.8
29.06.2007	4.8
02.07.2007	4.8
03.07.2007	4.8
04.07.2007	4.8
05.07.2007	4.8
06.07.2007	4.8
09.07.2007	4.8
10.07.2007	4.8
11.07.2007	4.8
12.07.2007	4.8
13.07.2007	4.8
16.07.2007	4.8
17.07.2007	4.625
18.07.2007	4.625
19.07.2007	4.625
20.07.2007	4.625
23.07.2007	4.625
24.07.2007	4.625
25.07.2007	4.625
26.07.2007	4.625
27.07.2007	4.625
30.07.2007	4.625
31.07.2007	4.625
01.08.2007	4.625
02.08.2007	4.625
03.08.2007	4.625
06.08.2007	4.625
07.08.2007	4.625
08.08.2007	4.625
09.08.2007	4.625
10.08.2007	4.625
13.08.2007	4.625
14.08.2007	4.625
15.08.2007	4.625
16.08.2007	5.5
17.08.2007	5.5
20.08.2007	5.1
21.08.2007	5.625
22.08.2007	5.625
23.08.2007	5.625
24.08.2007	5.625
27.08.2007	5.625
28.08.2007	5.525
29.08.2007	5.525
30.08.2007	5.525
31.08.2007	5.525
03.09.2007	5.525
04.09.2007	5.525
05.09.2007	5.525
06.09.2007	5.525
07.09.2007	5.525
10.09.2007	5.525
11.09.2007	5.525
12.09.2007	5.525
13.09.2007	5.525
14.09.2007	5.525
17.09.2007	5.525
18.09.2007	5.525
19.09.2007	5.525
20.09.2007	5.525
21.09.2007	5.525
24.09.2007	5.525
25.09.2007	5.525
26.09.2007	5.525
27.09.2007	5.525
28.09.2007	5.525
01.10.2007	5.525
02.10.2007	5.525
03.10.2007	5.525
04.10.2007	5.525
05.10.2007	5.525
08.10.2007	5.525
09.10.2007	5.525
10.10.2007	5.525
11.10.2007	5.525
12.10.2007	5.525
15.10.2007	5.525
16.10.2007	5.525
17.10.2007	5.525
18.10.2007	5.525
19.10.2007	5.525
22.10.2007	5.525
23.10.2007	5.45
24.10.2007	5.45
25.10.2007	5.45
26.10.2007	5.45
29.10.2007	5.45
30.10.2007	5.45
31.10.2007	5.45
01.11.2007	5.625
02.11.2007	5.625
05.11.2007	5.625
06.11.2007	5.625
07.11.2007	5.75
08.11.2007	5.75
09.11.2007	5.75
12.11.2007	5.75
13.11.2007	5.75
14.11.2007	5.75
15.11.2007	5.75
16.11.2007	5.75
19.11.2007	5.75
20.11.2007	3.35
21.11.2007	3.35
22.11.2007	3.35
23.11.2007	3.35
26.11.2007	3.6
27.11.2007	7
28.11.2007	6.85
29.11.2007	6.85
30.11.2007	6.85
03.12.2007	6.85
04.12.2007	6.85
05.12.2007	6.85
06.12.2007	6.85
07.12.2007	6.85
10.12.2007	6.85
11.12.2007	6.85
12.12.2007	6.85
13.12.2007	6.85
14.12.2007	6.85
17.12.2007	6.85
18.12.2007	6.85
19.12.2007	6.85
20.12.2007	6.85
21.12.2007	6.85
24.12.2007	6.85
25.12.2007	6.85
26.12.2007	6.85
27.12.2007	6.85
28.12.2007	6.85
31.12.2007	6.85
01.01.2008	6.85
02.01.2008	6.85
03.01.2008	6.85
04.01.2008	6.85
07.01.2008	6.85
08.01.2008	6.85
09.01.2008	6.85
10.01.2008	6.85
11.01.2008	7
14.01.2008	7
15.01.2008	7
16.01.2008	7
17.01.2008	7
18.01.2008	7
21.01.2008	7.175
22.01.2008	7.75
23.01.2008	7.75
24.01.2008	7.75
25.01.2008	7.75
28.01.2008	7.75
29.01.2008	7.75
30.01.2008	7.75
31.01.2008	7.75
01.02.2008	7.75
04.02.2008	7.75
05.02.2008	7.75
06.02.2008	7.75
07.02.2008	7.75
08.02.2008	7.75
11.02.2008	7.75
12.02.2008	7.75
13.02.2008	7.75
14.02.2008	7.75
15.02.2008	7.75
18.02.2008	7.75
19.02.2008	7.75
20.02.2008	7.75
21.02.2008	7.75
22.02.2008	7.75
25.02.2008	7.75
26.02.2008	7.75
27.02.2008	7.75
28.02.2008	7.75
29.02.2008	6.25
03.03.2008	6.25
04.03.2008	6.25
05.03.2008	6.25
06.03.2008	6.25
07.03.2008	6.25
10.03.2008	6.975
11.03.2008	6.9
12.03.2008	6.9
13.03.2008	6.9
14.03.2008	6.9
17.03.2008	7.025
18.03.2008	7.15
19.03.2008	7.15
20.03.2008	7.15
21.03.2008	7.15
24.03.2008	7.15
25.03.2008	7.15
26.03.2008	7.15
27.03.2008	7.15
28.03.2008	7.15
31.03.2008	7.15
01.04.2008	7.15
02.04.2008	7.15
03.04.2008	7.58
04.04.2008	7.25
07.04.2008	7.32
08.04.2008	7.44
09.04.2008	7.27
11.04.2008	7.27
14.04.2008	7.48
15.04.2008	7.21
16.04.2008	7.195
17.04.2008	7.15
18.04.2008	7.105
21.04.2008	6.895
22.04.2008	7.03
23.04.2008	7.035
24.04.2008	6.985
28.04.2008	7.07
29.04.2008	6.9
30.04.2008	7.0725
01.05.2008	7.0525
02.05.2008	7.0625
05.05.2008	6.9725
07.05.2008	7.285
08.05.2008	7.3
09.05.2008	7.245
12.05.2008	7.11
13.05.2008	7.175
16.05.2008	7.225
19.05.2008	7.285
20.05.2008	7.855
21.05.2008	8.19
22.05.2008	8.245
23.05.2008	8.44
26.05.2008	7.98
27.05.2008	8.38
28.05.2008	7.92
29.05.2008	8.205
30.05.2008	8.3225
02.06.2008	7.9825
03.06.2008	8.1125
04.06.2008	8.0925
05.06.2008	7.9825
06.06.2008	7.645
09.06.2008	7.675
10.06.2008	7.78
11.06.2008	7.7625
16.06.2008	7.4575
17.06.2008	7.465
18.06.2008	7.55
19.06.2008	7.61
23.06.2008	7.23
24.06.2008	7.395
25.06.2008	7.385
26.06.2008	7.42
27.06.2008	7.545
30.06.2008	7.5875
01.07.2008	7.5825
02.07.2008	7.4225
03.07.2008	7.5225
04.07.2008	7.5325
07.07.2008	7.5275
08.07.2008	7.3725
09.07.2008	7.3975
10.07.2008	7.4225
11.07.2008	7.2825
14.07.2008	7.4625
15.07.2008	7.5325
16.07.2008	7.5575
17.07.2008	7.8425
18.07.2008	7.8775
21.07.2008	7.55
22.07.2008	7.775
23.07.2008	7.7925
24.07.2008	7.59
25.07.2008	7.475
28.07.2008	7.37
29.07.2008	7.3875
30.07.2008	7.29
31.07.2008	7.235
01.08.2008	6.865
04.08.2008	6.82
05.08.2008	6.875
06.08.2008	7.03
07.08.2008	7.095
08.08.2008	7.265
11.08.2008	7.7225
12.08.2008	8.0275
13.08.2008	7.9725
14.08.2008	7.9775
15.08.2008	8.1225
18.08.2008	8.3025
19.08.2008	8.5375
20.08.2008	8.5075
21.08.2008	8.4725
22.08.2008	8.5075
25.08.2008	8.4875
26.08.2008	9.0525
27.08.2008	8.9775
28.08.2008	9.0575
29.08.2008	8.945
01.09.2008	9.005
02.09.2008	8.885
03.09.2008	9.08
04.09.2008	9.9025
05.09.2008	9.9775
08.09.2008	10.1125
09.09.2008	10.1575
10.09.2008	10.1375
11.09.2008	10.4725
12.09.2008	10.52
15.09.2008	10.79
16.09.2008	11.525
17.09.2008	11.41
18.09.2008	11.53
19.09.2008	11.055
22.09.2008	10.62
23.09.2008	10.625
24.09.2008	10.53
25.09.2008	10.58
26.09.2008	10.145
29.09.2008	10.415
30.09.2008	10.525
01.10.2008	10.485
02.10.2008	10.52
03.10.2008	10.605
06.10.2008	11.215
07.10.2008	11.405
08.10.2008	12.18
09.10.2008	12.14
10.10.2008	12.14
13.10.2008	12.715
14.10.2008	12.725
15.10.2008	13.055
16.10.2008	13.355
17.10.2008	17.395
20.10.2008	19.845
21.10.2008	20.64
22.10.2008	22.15
23.10.2008	23.02
24.10.2008	24.76
27.10.2008	39.5675
28.10.2008	31.265
29.10.2008	26.5775
30.10.2008	25.7925
31.10.2008	26.72
03.11.2008	25.9025
04.11.2008	25.2225
05.11.2008	23.555
06.11.2008	23.6125
07.11.2008	23.1975
10.11.2008	23.0425
11.11.2008	25.5825
12.11.2008	25.61
13.11.2008	25.65
14.11.2008	24.805
17.11.2008	25.8425
18.11.2008	26.015
19.11.2008	25.8575
20.11.2008	27.3275
21.11.2008	27.2675
24.11.2008	26.2175
25.11.2008	28.77
26.11.2008	30.275
27.11.2008	30.16
28.11.2008	28.875
01.12.2008	29.425
02.12.2008	29.31
03.12.2008	29.355
04.12.2008	29.22
05.12.2008	29.215
08.12.2008	29.29
09.12.2008	28.15
10.12.2008	27.765
11.12.2008	27.8575
12.12.2008	27.97
15.12.2008	29.0275
16.12.2008	28.28
17.12.2008	28.265
18.12.2008	28.605
19.12.2008	28.635
22.12.2008	29.765
23.12.2008	29.215
24.12.2008	29.245
26.12.2008	29.27
29.12.2008	29.74
30.12.2008	29.415
31.12.2008	30.25
01.01.2009	30.195
02.01.2009	30.125
05.01.2009	30.415
06.01.2009	30.36
07.01.2009	30.2825
08.01.2009	30.24
09.01.2009	30.21
12.01.2009	30.3725
13.01.2009	30.0425
14.01.2009	30.025
15.01.2009	31.645
16.01.2009	31.24
19.01.2009	31.2
20.01.2009	31.075
21.01.2009	29.595
22.01.2009	29.63
23.01.2009	29.765
26.01.2009	29.79
27.01.2009	29.195
28.01.2009	29.285
29.01.2009	29.27
30.01.2009	29.835
02.02.2009	30.1525
03.02.2009	28.915
04.02.2009	28.73
05.02.2009	28.72
06.02.2009	28.53
09.02.2009	28.885
10.02.2009	28.59
11.02.2009	26.995
12.02.2009	27.19
13.02.2009	27.555
16.02.2009	28.235
17.02.2009	28.71
18.02.2009	28.415
19.02.2009	28.195
20.02.2009	28.29
23.02.2009	27.92
24.02.2009	27.86
25.02.2009	26.72
26.02.2009	26.73
27.02.2009	26.7975
02.03.2009	26.805
03.03.2009	26.765
04.03.2009	26.7925
05.03.2009	27.7875
06.03.2009	26.7725
09.03.2009	27.5575
10.03.2009	27.1275
11.03.2009	26.6525
12.03.2009	26.6375
13.03.2009	26.4375
16.03.2009	26.8975
17.03.2009	24.43
18.03.2009	24.33
19.03.2009	23.74
20.03.2009	23.18
23.03.2009	22.94
24.03.2009	21.775
25.03.2009	21.64
26.03.2009	21.3
27.03.2009	21.415
30.03.2009	22.915
31.03.2009	21.195
01.04.2009	21.065
02.04.2009	20.615
03.04.2009	20.38
06.04.2009	21.985
07.04.2009	21.695
08.04.2009	21.375
09.04.2009	21.34
13.04.2009	22.565
14.04.2009	21.0775
15.04.2009	20.8025
16.04.2009	20.1875
17.04.2009	19.82
20.04.2009	21.9525
21.04.2009	19.7275
22.04.2009	20.4375
23.04.2009	20.5325
24.04.2009	19.18
27.04.2009	18.068
28.04.2009	18.2875
29.04.2009	18.2525
30.04.2009	17.505
01.05.2009	17.54
04.05.2009	17.5925
05.05.2009	17.5725
06.05.2009	17.8275
07.05.2009	17.7875
08.05.2009	17.855
11.05.2009	17.7925
12.05.2009	17.9925
13.05.2009	18.2375
14.05.2009	18.2225
15.05.2009	18.675
18.05.2009	18.6775
19.05.2009	18.655
20.05.2009	17.83
21.05.2009	17.605
22.05.2009	17.685
25.05.2009	17.8175
26.05.2009	17.74
27.05.2009	17.925
28.05.2009	17.92
29.05.2009	17.8975
01.06.2009	17.9625
02.06.2009	17.95
03.06.2009	17.945
04.06.2009	18.1225
05.06.2009	18.325
08.06.2009	19.0475
09.06.2009	19.0975
10.06.2009	18.7125
11.06.2009	18.655
12.06.2009	18.32
15.06.2009	18.35
16.06.2009	18.3775
17.06.2009	18.395
18.06.2009	18.2925
19.06.2009	18.225
22.06.2009	18.5925
23.06.2009	18.575
24.06.2009	18.73
25.06.2009	18.83
26.06.2009	18.7825
29.06.2009	18.7325
30.06.2009	18.4225
01.07.2009	18.425
02.07.2009	18.075
03.07.2009	17.895
06.07.2009	17.875
07.07.2009	18.0625
08.07.2009	18.235
09.07.2009	18.3375
10.07.2009	18.65
13.07.2009	19.89
14.07.2009	19.8825
15.07.2009	19.59
16.07.2009	19.6125
17.07.2009	19.5425
20.07.2009	19.1125
21.07.2009	19.1575
22.07.2009	18.95
23.07.2009	18.9725
24.07.2009	18.4925
27.07.2009	18.61
28.07.2009	19.0125
29.07.2009	19.3025
30.07.2009	19.3075
31.07.2009	19.1075
03.08.2009	19.1
04.08.2009	18.995
05.08.2009	18.98
06.08.2009	19.3
07.08.2009	19.42
10.08.2009	19.355
11.08.2009	19.48
12.08.2009	19.825
13.08.2009	19.3825
14.08.2009	19.33
17.08.2009	19.4925
18.08.2009	19.3925
19.08.2009	19.3575
20.08.2009	19.2475
21.08.2009	19.2925
24.08.2009	19.2175
25.08.2009	19.1825
26.08.2009	19.1925
27.08.2009	19.0275
28.08.2009	19.12
31.08.2009	19.125
01.09.2009	19.0175
02.09.2009	19.0375
03.09.2009	18.9125
04.09.2009	18.92
07.09.2009	18.6525
08.09.2009	18.6075
09.09.2009	18.4425
10.09.2009	18.4575
11.09.2009	18.3325
14.09.2009	18.07
15.09.2009	18.045
16.09.2009	17.4275
17.09.2009	17.2425
18.09.2009	17.2575
21.09.2009	17.2175
22.09.2009	17.105
23.09.2009	16.78
24.09.2009	16.78
25.09.2009	16.7275
28.09.2009	16.5975
29.09.2009	16.48
30.09.2009	15.4225
01.10.2009	14.9575
02.10.2009	15.1575
05.10.2009	15.145
06.10.2009	15
07.10.2009	15.0125
08.10.2009	15.0125
09.10.2009	15.015
12.10.2009	15.015
13.10.2009	15.005
14.10.2009	14.995
15.10.2009	14.995
16.10.2009	14.9975
19.10.2009	14.84
20.10.2009	14.54
21.10.2009	14.545
22.10.2009	14.5775
23.10.2009	14.5525
26.10.2009	14.5625
27.10.2009	14.64
28.10.2009	14.7925
29.10.2009	14.9425
30.10.2009	14.8675
02.11.2009	14.8475
03.11.2009	14.8675
04.11.2009	14.8625
05.11.2009	14.8475
06.11.2009	14.8575
09.11.2009	14.885
10.11.2009	14.8875
11.11.2009	14.7725
12.11.2009	14.7875
13.11.2009	14.7675
16.11.2009	14.5225
17.11.2009	14.5
18.11.2009	14.42
19.11.2009	14.375
20.11.2009	14.365
23.11.2009	14.44
24.11.2009	14.445
25.11.2009	14.7125
26.11.2009	14.885
27.11.2009	15.475
30.11.2009	15.64
01.12.2009	15.6275
02.12.2009	15.6
03.12.2009	15.5775
04.12.2009	15.56
07.12.2009	15.6625
08.12.2009	16.7225
09.12.2009	16.72
10.12.2009	16.8175
11.12.2009	16.8825
14.12.2009	16.8825
15.12.2009	16.885
16.12.2009	16.8875
17.12.2009	16.8925
18.12.2009	16.89
21.12.2009	16.8875
22.12.2009	16.8875
23.12.2009	16.8
24.12.2009	16.8
25.12.2009	16.7975
28.12.2009	16.795
29.12.2009	16.7975
30.12.2009	16.79
31.12.2009	16.79
01.01.2010	16.79
04.01.2010	16.7925
05.01.2010	16.7375
06.01.2010	16.5875
07.01.2010	16.595
08.01.2010	16.5025
11.01.2010	15.8475
12.01.2010	15.54
13.01.2010	15.45
14.01.2010	15.45
15.01.2010	15.72
18.01.2010	15.615
19.01.2010	15.915
20.01.2010	15.925
21.01.2010	15.98
22.01.2010	15.83
25.01.2010	15.795
26.01.2010	16.225
27.01.2010	16.085
28.01.2010	16.105
29.01.2010	16.09
01.02.2010	15.98
02.02.2010	15.8575
03.02.2010	15.6125
04.02.2010	15.975
05.02.2010	16.4225
08.02.2010	16.3425
09.02.2010	16.3375
10.02.2010	16.2575
11.02.2010	16.1975
12.02.2010	15.3675
15.02.2010	15.1575
16.02.2010	15.1625
17.02.2010	14.9175
18.02.2010	14.9525
19.02.2010	14.7725
22.02.2010	14.6975
23.02.2010	14.6725
24.02.2010	14.6775
25.02.2010	14.6725
26.02.2010	14.63
01.03.2010	14.6025
02.03.2010	14.5325
03.03.2010	14.4525
04.03.2010	15.0675
05.03.2010	14.9575
08.03.2010	14.6875
09.03.2010	15.2375
10.03.2010	13.26
11.03.2010	13.2975
12.03.2010	13.1975
15.03.2010	13.1625
16.03.2010	13.205
17.03.2010	13.1325
18.03.2010	12.935
19.03.2010	12.97
